ID_FINCA,VARIEDAD,MODO,TIPO,COLOR,SUPERFICIE,PRODUCCION,ID_ZONA,ID_ESTACION,ALTITUD,SUPERFICIE_IMPUTADA,prod_anterior,prod_hist_media,prod_hist_mediana,prod_zona_media,n_campanas
20934,59,1,0,1,2.79,3598.74,724,16,610.0,2.79,1972.8,4423.885714285714,2361.6,13569.882733333332,7.0
20943,32,2,0,1,0.0,3214.07,464,3,655.0,1.6486,,2554.6788,1752.408,9512.757841843972,5.0
21119,59,1,0,1,0.2074,526.6,885,3,600.0,0.2074,206.176,366.2287692307692,397.8,1573.6213026315788,13.0
21215,17,1,0,1,0.2345,1101.45,86,12,482.5,0.2345,1439.2,1058.18,1084.2,2975.478044444444,7.0
21394,52,2,0,1,0.342,2715.0,134,12,460.0,0.342,2422.889,2919.545857142857,1562.332,3378.7778515151517,7.0
21481,52,2,0,1,0.2451,1659.43,441,12,462.5,0.2451,,1033.3333333333333,890.0,3168.568229310345,6.0
21798,59,1,0,1,2.0239,6643.75,134,12,460.0,2.0239,4962.857,7463.481,7100.86,3378.7778515151517,7.0
21807,59,1,0,1,1.0247,4498.29,803,5,635.0,1.0247,2860.0,4691.428571428572,5280.0,9395.967696969697,7.0
22092,59,1,0,1,1.2258,4052.27,123,19,515.0,1.2258,,4202.0,4070.0,3642.226024793388,5.0
22294,17,1,0,1,0.4757,1812.74,510,15,600.0,0.4757,1830.0,1584.2857142857142,1830.0,9139.647419213974,7.0
22630,59,1,0,1,0.8301,6649.66,698,19,490.0,0.8301,3391.5,9438.48,8054.1,4355.7708219895285,8.0
22639,40,2,0,1,0.2811,2873.38,86,12,482.5,0.2811,2456.16,2456.16,2456.16,2975.478044444444,1.0
22768,59,1,0,1,0.8675,3702.61,715,15,615.0,0.8675,3290.0,3437.1428571428573,3640.0,3161.070875,7.0
22879,17,1,0,1,1.65,9300.66,700,16,605.0,1.65,6061.275,10397.0,10665.0,11397.034537572255,14.0
22879,87,1,0,0,1.67,13280.67,700,16,605.0,1.67,11990.0,10397.0,10665.0,11397.034537572255,14.0
22976,32,2,0,1,1.8964,15128.93,757,12,470.0,1.8964,13370.1498,13347.79282857143,13890.0,2497.7699077922075,7.0
23093,40,2,0,1,2.8415,15860.48,846,9,485.0,2.8415,17960.0,11576.323285714287,9869.776,11860.952380952382,14.0
23093,52,1,0,1,1.1341,7262.65,846,9,485.0,1.1341,,11576.323285714287,9869.776,11860.952380952382,14.0
23093,52,2,0,1,1.1341,8274.58,846,9,485.0,1.1341,4146.443,11576.323285714287,9869.776,11860.952380952382,14.0
23421,17,1,0,1,0.83,1066.49,700,16,605.0,0.83,1142.4,953.7428571428571,1002.0,11397.034537572255,7.0
23630,17,1,0,1,1.5357,7799.17,86,12,482.5,1.5357,9760.8,7113.248571428571,7255.8,2975.478044444444,7.0
23668,59,2,0,1,1.19,11475.39,893,7,590.0,1.19,9720.0,10433.333333333334,10120.0,8071.595461538461,6.0
23812,59,2,0,1,0.3129,2797.3,86,12,482.5,0.3129,2300.064,2552.27475,2385.032,2975.478044444444,8.0
23846,59,2,0,1,1.2593,7380.9,379,16,620.0,1.2593,8282.1,5658.761714285714,7068.0,7885.648977272727,7.0
23942,81,2,0,1,0.5728,5553.58,134,12,460.0,0.5728,,5224.285714285715,4930.0,3378.7778515151517,7.0
23974,59,1,0,1,0.5851,2846.03,254,12,665.0,0.5851,3640.0,2547.1428571428573,2290.0,1137.4666666666667,7.0
23983,32,2,0,1,0.0,2138.79,464,3,655.0,1.6486,,1515.5279999999998,1054.08,9512.757841843972,5.0
24065,94,2,0,0,2.08,13143.73,700,16,605.0,2.08,12650.0,7976.666666666667,10500.0,11397.034537572255,3.0
24195,87,1,0,0,0.675,3788.75,737,7,630.0,0.675,4200.0,3405.288888888889,3520.0,7137.029702970297,9.0
24195,87,2,0,0,0.6807,3955.95,737,7,630.0,0.6807,3260.0,3405.288888888889,3520.0,7137.029702970297,9.0
24382,17,2,0,1,0.78,3763.89,751,5,610.0,0.78,,3534.8333333333335,3795.0,7323.565552380953,6.0
24392,40,2,0,1,0.6393,5162.8,86,12,482.5,0.6393,5416.2,4596.591333333333,5111.713,2975.478044444444,6.0
24404,32,2,0,1,0.0,31596.96,464,14,655.0,8.51,38288.384,18620.37653846154,17720.0,9512.757841843972,13.0
24404,81,2,0,1,8.51,27677.61,464,14,655.0,8.51,30080.0,18620.37653846154,17720.0,9512.757841843972,13.0
24945,32,2,0,1,0.6863,4123.51,441,12,462.5,0.6863,4876.74,3503.3191666666667,3933.477,3168.568229310345,6.0
24951,17,1,0,1,0.9481,3421.29,759,12,480.0,0.9481,2324.0,3515.671428571429,3381.0,1713.3062444444445,7.0
25015,32,1,0,1,1.5964,4750.76,468,7,605.0,1.5964,,8184.9275,8873.4805,8796.324304347827,10.0
25015,32,2,0,1,1.5964,12383.42,468,7,605.0,1.5964,12867.231,8184.9275,8873.4805,8796.324304347827,10.0
25026,9,2,0,0,2.409,9136.67,408,18,660.0,2.409,7905.415,8455.33125,8172.995000000001,7162.5,4.0
25104,23,2,0,1,2.2612,23087.41,983,9,420.0,2.2612,15066.815,23993.463277777777,19560.0,17937.427285714286,18.0
25104,52,2,0,1,3.6197,30837.72,983,9,420.0,3.6197,28320.0,23993.463277777777,19560.0,17937.427285714286,18.0
25104,59,2,0,1,3.4845,33062.88,983,9,420.0,3.4845,48666.304,23993.463277777777,19560.0,17937.427285714286,18.0
25377,59,1,0,1,2.5375,5762.7,272,16,635.0,2.5375,2822.0,5682.857142857143,7038.0,10747.517802507837,7.0
25422,59,1,0,1,1.8072,4654.17,845,16,647.5,1.8072,2680.0,5180.872727272727,4645.2,10503.10229710145,11.0
25422,68,1,0,0,1.2775,5172.68,845,16,647.5,1.2775,4188.8,5180.872727272727,4645.2,10503.10229710145,11.0
25627,26,2,0,1,0.6838,4411.6,803,5,635.0,0.6838,,4130.0,4130.0,9395.967696969697,2.0
25671,9,2,0,0,3.2396,8090.91,209,18,630.0,3.2396,6100.0,6186.193823529412,2944.0,6142.707209876543,17.0
25671,15,2,0,1,2.8168,10612.72,209,18,630.0,2.8168,9366.581,6186.193823529412,2944.0,6142.707209876543,17.0
25690,87,1,0,0,1.26,5000.5,209,18,630.0,1.26,3120.0,5171.428571428572,5210.0,6142.707209876543,7.0
25816,81,1,0,1,1.36,4522.08,412,15,605.0,1.36,5039.76,4144.637857142857,5039.76,11870.418729166668,7.0
25825,17,1,0,1,0.89,4428.61,464,14,655.0,0.89,4493.0,4026.6925714285712,4493.0,9512.757841843972,7.0
25885,52,2,0,1,0.14,673.68,698,12,490.0,0.14,386.75,248.31499999999997,309.4,4355.7708219895285,6.0
25887,68,1,0,0,1.39,2313.65,123,19,515.0,1.39,1104.782,2270.008,2270.008,3642.226024793388,2.0
26094,17,1,0,1,0.28,2276.18,441,12,462.5,0.28,3306.0,1900.8171428571427,1749.044,3168.568229310345,7.0
26390,17,1,0,1,0.5,1267.9,759,12,480.0,0.5,996.0,1222.5,1222.5,1713.3062444444445,2.0
26539,15,2,0,1,2.38,12226.29,441,12,462.5,2.38,16470.55,6817.750875,5545.335,3168.568229310345,8.0
26725,68,1,0,0,0.15,2239.06,616,7,635.0,0.15,1000.0,2270.769230769231,2060.0,8028.456965517242,13.0
26725,87,1,0,0,0.66,2385.49,616,7,635.0,0.66,1560.0,2270.769230769231,2060.0,8028.456965517242,13.0
26807,17,2,0,1,0.5169,2596.87,134,12,460.0,0.5169,2400.0,2089.342857142857,2340.0,3378.7778515151517,7.0
26831,40,2,0,1,0.1712,965.49,757,12,470.0,0.1712,1031.745,776.4141666666668,709.37,2497.7699077922075,6.0
26954,59,1,0,1,1.56,6028.27,299,12,445.0,1.56,4366.08,7055.702857142857,6445.44,8854.3402625,7.0
27129,59,1,0,1,0.6496,5413.14,698,12,490.0,0.6496,2558.5,7412.77,6075.9,4355.7708219895285,8.0
27150,59,1,0,1,0.7717,3784.15,449,15,625.0,0.7717,3250.0,3520.714285714286,3420.0,3944.8322464454977,7.0
27166,59,1,0,1,0.0817,424.09,885,3,600.0,0.0817,1.36,18.110833333333336,3.6574999999999998,1573.6213026315788,6.0
27224,40,2,0,1,0.4102,4356.27,134,12,460.0,0.4102,4900.0,3886.0,4900.0,3378.7778515151517,5.0
27546,32,2,0,1,0.57,5638.31,134,12,460.0,0.57,5590.0,4974.285714285715,5330.0,3378.7778515151517,7.0
27629,32,2,0,1,2.7648,16906.42,44,7,630.0,2.7648,20010.0,14857.142857142857,14160.0,8462.125,7.0
27761,59,1,0,1,0.975,5751.69,700,16,605.0,0.975,3450.0,6330.0,5360.0,11397.034537572255,7.0
27819,17,1,0,1,5.75,29923.09,700,16,605.0,5.75,36937.6,20113.36923076923,18342.7,11397.034537572255,13.0
27922,81,1,0,1,1.0517,2969.23,616,7,635.0,1.0517,2913.726,2763.3185714285714,2329.59,8028.456965517242,7.0
28134,59,1,0,1,1.8871,4046.83,134,12,460.0,1.8871,2655.59,4109.444285714286,3753.464,3378.7778515151517,7.0
28137,59,2,0,1,0.7,7101.72,871,19,580.0,0.7,3067.463,14930.021928571428,12765.0,13768.105151898735,14.0
28137,87,2,0,0,2.65,26712.17,871,19,580.0,2.65,25060.0,14930.021928571428,12765.0,13768.105151898735,14.0
28156,59,1,0,1,1.63,9357.45,619,19,520.0,1.63,6210.0,9048.57142857143,7740.0,13770.269451612903,7.0
28362,9,2,0,0,0.7653,3225.05,284,5,650.0,0.7653,,3016.6666666666665,2810.0,6884.3723787709505,6.0
28410,17,2,0,1,5.1866,22709.3,751,5,610.0,5.1866,15519.0,16846.100000000002,18567.5,7323.565552380953,12.0
28477,32,2,0,1,1.4255,6398.4,412,15,605.0,1.4255,5450.52,5471.972428571428,5037.219,11870.418729166668,7.0
28847,52,2,0,1,0.7292,5080.81,412,15,605.0,0.7292,5243.73,4425.154571428571,4780.0,11870.418729166668,7.0
28861,17,1,0,1,1.081,4959.4,816,9,385.0,1.081,,,,,
28875,17,2,0,1,2.6616,7545.07,548,14,,2.6616,,7820.6375,7820.6375,7820.6375,2.0
29262,23,2,0,1,1.4774,12455.98,653,18,635.0,1.4774,4864.188,15886.41709090909,13852.0,12044.68720338983,11.0
29262,59,2,0,1,5.55,19074.77,653,18,635.0,5.55,13672.0,15886.41709090909,13852.0,12044.68720338983,11.0
29666,59,2,0,1,1.17,7731.12,134,12,460.0,1.17,10170.0,7277.142857142857,6310.0,3378.7778515151517,7.0
29831,59,1,0,1,0.472,1095.01,86,12,482.5,0.472,1176.6,1047.1285714285714,1123.6,2975.478044444444,7.0
30114,59,2,0,1,1.51,4848.72,839,5,610.0,1.51,2857.7,5619.444444444444,4233.0,8809.119338797815,9.0
30139,32,2,0,1,1.96,13864.53,653,18,635.0,1.96,10018.944,12350.6356,13039.488,12044.68720338983,5.0
30409,15,2,0,1,0.372,2170.48,757,12,470.0,0.372,1651.32,1585.472,1631.52,2497.7699077922075,5.0
30423,17,1,0,1,0.9478,4601.5,715,15,615.0,0.9478,4200.0,4642.857142857143,4400.0,3161.070875,7.0
30628,81,1,0,1,3.17,6786.94,449,15,625.0,3.17,5634.56,6622.88,5775.424,3944.8322464454977,4.0
30652,52,2,0,1,0.4784,3381.82,441,12,462.5,0.4784,3224.93,2886.988857142857,2746.54,3168.568229310345,7.0
30771,9,2,0,0,2.68,13246.67,616,7,635.0,2.68,15350.992,11484.504,11860.04,8028.456965517242,4.0
30936,59,1,0,1,0.4142,771.65,885,3,600.0,0.4142,418.064,782.6658571428571,748.8,1573.6213026315788,7.0
30946,17,2,0,1,1.0177,5599.61,510,15,600.0,1.0177,4203.054,5645.4391428571425,4599.14,9139.647419213974,7.0
31012,68,1,0,0,3.22,11063.48,47,19,530.0,3.22,6380.0,11717.077142857144,14030.2,10147.1008203125,7.0
31153,32,2,0,1,0.0995,4343.34,990,18,665.0,0.0995,,4142.95,4142.95,8129.642857142857,2.0
31551,59,1,0,1,0.95,5011.27,698,19,490.0,0.95,2102.336,5521.466142857143,5773.0,4355.7708219895285,7.0
31565,68,1,0,0,2.99,12964.94,123,19,515.0,2.99,5872.0,13742.857142857143,12224.0,3642.226024793388,7.0
31622,59,2,0,1,0.4247,2627.62,732,7,590.0,0.4247,3622.464,2039.9988,1491.95,2090.6245921787713,10.0
31836,87,2,0,0,1.331,9805.79,64,19,555.0,1.331,7590.0,8550.0,7980.0,6355.09470212766,4.0
31838,68,1,0,0,1.38,5682.78,919,14,655.0,1.38,4780.0,5472.5,5275.0,14606.939106666667,4.0
31890,68,1,0,0,1.0427,6203.48,732,7,590.0,1.0427,4941.648,5847.905714285714,5535.0,2090.6245921787713,7.0
31899,17,1,0,1,1.34,6862.31,170,5,630.0,1.34,5880.3,7208.300142857143,6359.7,6692.12815625,7.0
32060,17,1,0,1,6.8092,25890.83,165,14,700.0,6.8092,23720.0,18859.8762,24724.0,13370.686877192982,10.0
32060,81,1,0,1,4.8256,26582.62,165,14,700.0,4.8256,33110.692,18859.8762,24724.0,13370.686877192982,10.0
32060,81,2,0,1,4.8256,15099.38,165,14,700.0,4.8256,,18859.8762,24724.0,13370.686877192982,10.0
32437,59,2,0,1,0.7072,3634.94,337,12,480.0,0.7072,3516.125,3073.425875,3512.3875,3139.67875862069,8.0
32660,17,1,0,1,1.1505,2659.2,441,12,462.5,1.1505,1670.0,2483.621333333333,2520.864,3168.568229310345,6.0
32681,68,1,0,0,0.5732,3513.62,715,15,615.0,0.5732,3750.0,2982.8571428571427,3558.0,3161.070875,7.0
32730,59,2,0,1,1.2399,10284.95,134,12,460.0,1.2399,7360.0,8968.57142857143,9890.0,3378.7778515151517,7.0
32795,26,2,0,1,2.6343,15483.01,616,7,635.0,2.6343,7020.0,21093.82975,16827.7,8028.456965517242,24.0
32795,32,2,0,1,5.12,34675.72,616,7,635.0,5.12,46030.0,21093.82975,16827.7,8028.456965517242,24.0
32795,59,2,0,1,3.84,30746.27,616,7,635.0,3.84,26770.0,21093.82975,16827.7,8028.456965517242,24.0
32896,94,2,0,0,1.5161,13681.37,510,15,600.0,1.5161,16995.139,9526.78225,9100.695,9139.647419213974,4.0
32986,17,1,0,1,0.2093,745.61,441,12,462.5,0.2093,,522.7188333333334,398.736,3168.568229310345,6.0
33084,59,1,0,1,0.3748,1119.1,759,12,480.0,0.3748,,752.8,752.8,1713.3062444444445,1.0
33248,81,2,0,1,4.2851,31902.99,506,16,610.0,4.2851,38771.475,27920.0,25880.0,25317.20338983051,5.0
33428,59,2,0,1,2.94,18965.7,412,15,605.0,2.94,13322.064,16678.644857142855,20767.214,11870.418729166668,7.0
33453,32,2,0,1,1.32,6869.66,170,5,630.0,1.32,4888.83,6655.407499999999,6510.8150000000005,6692.12815625,4.0
33486,17,2,0,1,8.51,51273.55,724,16,610.0,8.51,66210.0,29210.0,20130.0,13569.882733333332,7.0
33486,55,2,0,1,4.2494,17098.46,724,16,610.0,4.2494,,29210.0,20130.0,13569.882733333332,7.0
34190,68,1,0,0,3.7789,18367.83,284,5,650.0,3.7789,14070.186,16564.718,16908.328,6884.3723787709505,5.0
34244,32,2,0,1,5.46,14856.47,831,10,460.0,5.46,6352.52,16963.07076923077,15170.0,13536.0,13.0
34244,59,2,0,1,4.23,14182.1,831,10,460.0,4.23,,16963.07076923077,15170.0,13536.0,13.0
34315,59,1,0,1,0.4126,1961.3,698,12,490.0,0.4126,1342.32,1808.4803333333332,1314.6795,4355.7708219895285,6.0
34407,92,1,0,0,0.69,940.63,123,19,515.0,0.69,936.0,936.0,936.0,3642.226024793388,1.0
34500,32,2,0,1,2.9517,8607.67,677,5,610.0,2.9517,4458.222,8893.645857142857,6403.5,7341.842652173913,7.0
34512,59,1,0,1,12.6566,40933.47,272,16,635.0,12.6566,29720.0,47800.0,44160.0,10747.517802507837,7.0
34775,81,2,0,1,1.6525,7962.31,619,19,520.0,1.6525,10940.0,5917.5,5685.0,13770.269451612903,4.0
34853,59,2,0,1,0.4378,2667.46,100,15,655.0,0.4378,,2191.6217500000002,1942.022,4898.571428571428,4.0
34922,9,2,0,0,1.3416,7052.48,510,15,600.0,1.3416,9280.0,5840.0,5720.0,9139.647419213974,7.0
34977,4,2,1,1,1.23,4994.13,272,16,635.0,1.23,2875.502,5455.68275,3601.9955,10747.517802507837,8.0
35052,87,2,0,0,1.3029,12596.51,737,7,630.0,1.3029,11451.88,9472.856,10730.0,7137.029702970297,5.0
35100,32,2,0,1,0.86,8623.57,441,12,462.5,0.86,7700.0,7520.0,7630.0,3168.568229310345,7.0
35271,40,2,0,1,5.8772,22974.4,724,16,610.0,5.8772,31210.0,13981.666666666666,12075.0,13569.882733333332,6.0
35284,59,1,0,1,0.8183,2721.3,86,12,482.5,0.8183,1800.0,3002.8571428571427,2440.0,2975.478044444444,7.0
35287,87,2,0,0,7.593,20828.86,893,7,590.0,7.593,20700.0,13044.0,8630.0,8071.595461538461,5.0
35465,32,2,0,1,3.8165,19773.49,964,2,500.0,3.8165,15776.712,17410.601714285713,16780.0,34242.785142857145,7.0
35689,68,1,0,0,0.5907,3254.95,732,7,590.0,0.5907,2470.824,3226.452857142857,2975.535,2090.6245921787713,7.0
35719,40,2,0,1,0.8782,11845.22,86,12,482.5,0.8782,12330.0,10206.666666666666,11525.0,2975.478044444444,6.0
35819,52,2,0,1,0.4725,1669.74,510,15,600.0,0.4725,2362.75,1193.766,995.6,9139.647419213974,5.0
35888,59,1,0,1,1.0572,1956.73,885,3,600.0,1.0572,1064.064,1935.5622857142857,1778.4,1573.6213026315788,7.0
36088,59,2,0,1,1.9915,7132.19,881,19,445.0,1.9915,4890.0,6440.0,7350.0,9956.0,8.0
36094,94,2,0,0,1.5479,6729.4,474,7,625.0,1.5479,6010.63,5504.325,6010.63,11566.410256410256,3.0
36122,59,1,0,1,0.9166,4052.02,698,12,490.0,0.9166,2980.74,4762.180285714286,2980.74,4355.7708219895285,7.0
36123,15,2,0,1,6.72,37001.96,301,10,485.0,6.72,53180.0,25473.333333333332,20340.0,13751.944444444445,6.0
36258,17,1,0,1,1.97,7541.42,47,19,530.0,1.97,5630.0,7822.284285714285,8370.0,10147.1008203125,7.0
36331,59,1,0,1,0.78,4091.88,698,19,490.0,0.78,1739.392,4961.009571428572,5171.25,4355.7708219895285,7.0
36468,15,2,0,1,1.9141,14935.29,441,12,462.5,1.9141,18589.13,10514.09,11550.0,3168.568229310345,7.0
36535,17,1,0,1,1.5343,2756.93,186,8,695.0,1.5343,2260.0,2630.769230769231,2260.0,2875.625,13.0
36535,59,1,0,1,1.5377,2522.02,186,8,695.0,1.5377,1080.0,2630.769230769231,2260.0,2875.625,13.0
36708,40,2,0,1,0.5462,2716.41,757,12,470.0,0.5462,3289.715,2207.42875,1990.0,2497.7699077922075,4.0
36918,17,1,0,1,2.0733,9060.18,616,7,635.0,2.0733,8940.0,8578.57142857143,8950.0,8028.456965517242,7.0
37005,81,1,0,1,3.74,21837.55,165,14,700.0,3.74,27367.562,18065.3524,17357.44,13370.686877192982,5.0
37005,81,2,0,1,3.74,17661.14,165,14,700.0,3.74,,18065.3524,17357.44,13370.686877192982,5.0
37371,32,2,0,1,1.1643,5864.19,653,18,635.0,1.1643,4191.954,5511.719142857143,5455.758,12044.68720338983,7.0
37461,52,2,0,1,3.68,28968.59,239,6,700.0,3.68,28468.3,30897.528571428567,30411.3,32610.277777777777,7.0
37661,59,1,0,1,0.9008,6602.7,379,16,620.0,0.9008,8116.02,6073.251857142857,6488.0,7885.648977272727,7.0
37826,17,2,0,1,10.1482,58845.92,964,2,500.0,10.1482,54260.0,42658.87685714286,33121.45,34242.785142857145,14.0
37826,32,2,0,1,4.4695,29457.93,964,2,500.0,4.4695,16553.376,42658.87685714286,33121.45,34242.785142857145,14.0
37952,81,1,0,1,2.8895,4603.92,845,16,647.5,2.8895,3340.0,4635.714285714285,4120.0,10503.10229710145,7.0
38025,59,1,0,1,3.94,25209.91,266,18,655.0,3.94,18100.0,23427.14285714286,22700.0,11200.327868852459,7.0
38272,17,1,0,1,1.4393,7438.25,44,7,630.0,1.4393,7580.0,6302.201653846153,5165.0,8462.125,26.0
38272,71,1,0,1,1.06,2554.01,44,7,630.0,1.06,498.528,6302.201653846153,5165.0,8462.125,26.0
38272,81,1,0,1,2.95,9312.81,44,7,630.0,2.95,9200.0,6302.201653846153,5165.0,8462.125,26.0
38272,87,1,0,0,1.63,4239.86,44,7,630.0,1.63,2960.0,6302.201653846153,5165.0,8462.125,26.0
38443,17,1,0,1,1.1093,4635.31,939,16,610.0,1.1093,4368.0,4600.432142857143,4525.16,7750.322258620689,7.0
38454,32,2,0,1,1.0169,4576.24,990,18,665.0,1.0169,4289.1,4180.542857142857,4115.7,8129.642857142857,7.0
38481,59,1,0,1,2.3103,3673.82,284,5,650.0,2.3103,1570.868,5448.191,3596.648,6884.3723787709505,8.0
38481,81,1,0,1,1.1017,4069.28,284,5,650.0,1.1017,2470.0,5448.191,3596.648,6884.3723787709505,8.0
38512,17,2,0,1,4.99,24283.97,513,18,622.5,4.99,13393.86,25764.889285714286,25718.94,21021.186153846156,7.0
38557,59,1,0,1,0.2297,1150.03,732,7,590.0,0.2297,810.0,1061.4285714285713,1150.0,2090.6245921787713,7.0
38645,68,1,0,0,0.49,2985.97,123,19,515.0,0.49,1468.0,3435.714285714286,3056.0,3642.226024793388,7.0
38795,40,2,0,1,2.18,8608.34,464,14,655.0,2.18,15027.936,4213.156,3461.388,9512.757841843972,7.0
39040,81,2,0,1,2.5438,24935.14,987,19,490.0,2.5438,23420.4684,18998.80855,22685.2342,8308.50754117647,8.0
39112,32,2,0,1,5.89,31563.02,266,18,655.0,5.89,22126.0,32349.714285714286,30634.5,11200.327868852459,7.0
39261,87,2,0,0,1.08,5973.06,64,19,555.0,1.08,,,,6355.09470212766,
39261,94,2,0,0,2.4291,6693.94,64,19,555.0,2.4291,,,,6355.09470212766,
39276,17,2,0,1,0.3938,3146.31,700,16,605.0,0.3938,2532.0,3116.0,3104.0,11397.034537572255,7.0
39360,32,2,0,1,0.0,4805.47,464,3,655.0,1.6486,,4312.6892,2961.672,9512.757841843972,5.0
39495,17,1,0,1,3.76,15362.78,511,16,620.0,3.76,11340.0,14347.142857142857,14320.0,10000.0,7.0
39664,59,1,0,1,1.122,2972.43,919,14,655.0,1.122,1270.0,3602.1428571428573,3345.0,14606.939106666667,21.0
39664,59,2,0,1,1.122,3364.19,919,14,655.0,1.122,3220.0,3602.1428571428573,3345.0,14606.939106666667,21.0
39664,68,1,0,0,1.4329,3929.6,919,14,655.0,1.4329,3960.0,3602.1428571428573,3345.0,14606.939106666667,21.0
39939,87,2,0,0,0.6882,10907.42,441,12,462.5,0.6882,11460.0,8486.666666666666,8905.0,3168.568229310345,6.0
39979,17,1,0,1,0.7419,3293.0,751,5,610.0,0.7419,3189.198,3281.9664,3219.624,7323.565552380953,5.0
40129,17,1,0,1,0.1727,731.2,585,15,575.0,0.1727,250.0,558.0,540.0,8468.738272727272,5.0
40200,71,1,0,1,1.774,1395.47,44,7,630.0,1.774,941.472,1777.3397857142859,1560.0,8462.125,14.0
40204,17,2,0,1,0.2543,1605.97,510,15,600.0,0.2543,1083.05,1467.902142857143,1450.8,9139.647419213974,7.0
40344,32,2,0,1,1.2261,8060.16,417,18,670.0,1.2261,8780.0,7481.3820000000005,6410.0,14740.221043956044,5.0
40352,32,2,0,1,0.35,3832.77,510,15,600.0,0.35,3570.0,3385.0,3445.0,9139.647419213974,6.0
40447,26,1,0,1,1.4783,7780.67,737,7,630.0,1.4783,,8541.866666666667,7136.64,7137.029702970297,3.0
40447,26,2,0,1,1.4783,10007.85,737,7,630.0,1.4783,11585.28,8541.866666666667,7136.64,7137.029702970297,3.0
40675,59,1,0,1,0.94,1594.23,284,5,650.0,0.94,639.132,1929.2102857142856,1876.908,6884.3723787709505,7.0
41027,32,1,0,1,0.9695,4657.21,468,7,605.0,0.9695,,7234.1642999999995,8717.7765,8796.324304347827,10.0
41027,32,2,0,1,0.9695,9635.29,468,7,605.0,0.9695,8888.321,7234.1642999999995,8717.7765,8796.324304347827,10.0
41398,17,2,0,1,0.9908,6587.38,510,15,600.0,0.9908,4914.712,6572.562714285714,6573.84,9139.647419213974,7.0
41607,59,1,0,1,1.6562,3259.03,616,7,635.0,1.6562,2810.0,3786.470909090909,3060.0,8028.456965517242,11.0
41607,81,1,0,1,0.46,2556.72,616,7,635.0,0.46,1276.274,3786.470909090909,3060.0,8028.456965517242,11.0
42164,17,2,0,1,0.6153,4687.11,700,16,605.0,0.6153,3798.0,4674.0,4656.0,11397.034537572255,7.0
42384,59,1,0,1,0.1236,1018.3,441,12,462.5,0.1236,645.0,1036.0714285714287,1100.0,3168.568229310345,7.0
42448,9,2,0,0,1.0209,3262.71,732,7,590.0,1.0209,2990.0,2698.0,2640.0,2090.6245921787713,5.0
42483,32,2,0,1,0.2992,2305.91,441,12,462.5,0.2992,2348.28,1787.054,1933.5,3168.568229310345,6.0
42577,9,2,0,0,1.2,6058.48,700,16,605.0,1.2,,,,11397.034537572255,
42787,40,2,0,1,0.9728,7166.05,203,9,387.5,0.9728,3054.5,8252.171428571428,6494.4,8321.760666666667,7.0
42915,40,1,0,1,0.2732,959.08,441,12,462.5,0.2732,1190.0,867.1428571428571,950.0,3168.568229310345,7.0
43077,9,2,0,0,0.52,5917.51,700,16,605.0,0.52,,,,11397.034537572255,
43256,87,2,0,0,1.61,8871.54,266,18,655.0,1.61,8070.0,6911.25,6965.0,11200.327868852459,8.0
43705,17,2,0,1,4.2676,12425.19,464,14,655.0,4.2676,14760.0,11212.857142857143,11850.0,9512.757841843972,7.0
44150,9,2,0,0,4.314,24099.8,653,18,635.0,4.314,33910.0,10673.04347826087,8750.0,12044.68720338983,23.0
44150,32,2,0,1,1.04,11569.51,653,18,635.0,1.04,7910.0,10673.04347826087,8750.0,12044.68720338983,23.0
44150,59,1,0,1,1.45,11110.3,653,18,635.0,1.45,8720.0,10673.04347826087,8750.0,12044.68720338983,23.0
44150,81,1,0,1,0.8948,6347.53,653,18,635.0,0.8948,,10673.04347826087,8750.0,12044.68720338983,23.0
44150,87,1,0,0,0.1,6892.64,653,18,635.0,0.1,,10673.04347826087,8750.0,12044.68720338983,23.0
44512,32,2,0,1,3.832,33400.49,726,7,610.0,3.832,35301.104,27151.95542857143,28727.332,12590.934426229509,7.0
44625,17,1,0,1,1.29,2243.42,839,5,610.0,1.29,1413.294,2602.4320000000002,2416.435,8809.119338797815,13.0
44625,17,2,0,1,1.29,2497.52,839,5,610.0,1.29,1525.666,2602.4320000000002,2416.435,8809.119338797815,13.0
44713,59,1,0,1,2.12,6332.68,511,16,620.0,2.12,1930.0,7250.0,7880.0,10000.0,7.0
44837,68,1,0,0,0.4,2454.39,715,15,615.0,0.4,2500.0,2022.857142857143,2372.0,3161.070875,7.0
45347,17,2,0,1,0.2243,1219.37,510,15,600.0,0.2243,920.85,1031.7527142857143,924.679,9139.647419213974,7.0
45489,26,2,0,1,1.9503,16954.08,506,16,610.0,1.9503,8688.42,26591.122499999998,28783.754999999997,25317.20338983051,10.0
45489,32,2,0,1,6.8,36851.07,506,16,610.0,6.8,52589.895,26591.122499999998,28783.754999999997,25317.20338983051,10.0
45514,87,1,0,0,0.84,3371.58,266,18,655.0,0.84,,3210.0,3200.0,11200.327868852459,5.0
45680,59,2,0,1,1.85,7837.93,966,19,450.0,1.85,3560.0,9880.0,11050.0,9386.666666666666,8.0
45742,9,2,0,0,0.9776,2160.38,170,5,630.0,0.9776,1950.0,2026.6666666666667,1950.0,6692.12815625,3.0
45773,32,2,0,1,5.22,33625.6,724,16,610.0,5.22,45140.0,22878.88888888889,29910.0,13569.882733333332,9.0
